type,epoch,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7
train,0,0.594300776720047,0.6662461757659912,0.9615093767642975,1.337664544582367,1.1885162889957428,1.1185907125473022,0.04338600020855665
train,0,0.6434892614682516,0.7199880679448446,0.7962058186531067,1.0496962865193684,0.9351691206296285,0.9062720040480295,0.06005687701205412
train,0,0.7802583426237106,0.7560666352510452,0.7994171231985092,0.9660338759422302,0.8726876378059387,0.8497907444834709,0.06388683011755347
train,0,0.778225302696228,0.8286013960838318,0.8187218189239502,1.009619903564453,1.0122387170791627,0.8461450874805451,0.0682237159460783
train,0,0.8405173420906067,0.9115642408529917,0.8449901044368744,1.0511816541353862,1.030177891254425,0.8540519426266352,0.08089434696982305
train,0,0.8990250996180943,0.9135677899633136,0.8647547193935939,1.0892346927097865,1.1382733583450317,0.8870616597788674,0.0758455605911357
train,0,0.921819657087326,0.9239352643489838,0.8327485024929047,1.0574799925088882,1.1067824438214302,0.8542924858629704,0.07407878688536584
train,0,0.8736016187402937,0.9368384944068061,0.8256538377867805,1.0685711171891954,1.1090089281400044,0.8533407946427664,0.07478875728944938
train,0,0.8647788256406784,0.9238657474517822,0.8538230955600739,1.0327969789505005,1.0652561426162719,0.8687936514616013,0.07200028654187918
train,0,0.7219994068145752,0.9864616394042969,0.7700812220573425,0.9376596212387085,0.41483813524246216,0.66473788022995,0.04196460545063019
train,0,0.8847805857658386,0.9434080123901367,0.8780781328678131,1.2576401829719543,1.120955377817154,0.7663739621639252,0.0520557276904583
train,0,0.9549516042073568,0.9044718345006307,0.8854142228762308,1.261507511138916,1.0816436012585957,0.8596201141675314,0.05221891279021899
train,0,0.9633795022964478,0.9165465533733368,0.834556832909584,1.0927964895963669,1.0613971501588821,0.8487934917211533,0.05832469183951616
train,0,1.0763628959655762,0.9202074408531189,0.83607417345047,1.016705620288849,0.9942970156669617,0.8301131725311279,0.08203592672944068
train,0,1.1529932022094727,0.8994122842947642,0.8399852911631266,0.9734769761562347,0.8977710008621216,0.8279287020365397,0.07328098236272733
train,0,1.1366750001907349,0.9153252754892621,0.7641357098306928,0.8876453042030334,0.7996602462870734,0.7761886162417275,0.06963648301150117
train,0,1.2140011489391327,0.9140078127384186,0.738368421792984,0.8701925575733185,0.7936599086970091,0.772482369095087,0.06951715308241546
train,0,1.1914397080739338,0.8945906559626261,0.7242157724168565,0.8426966932084825,0.8026235881778929,0.7792678243584104,0.06658111988670296
train,0,1.1941498398780823,0.8827932476997375,0.7061003088951111,0.8160977065563202,0.7819872543215751,0.7624039143323899,0.06712418626993895
train,0,0.9027310609817505,0.7631416916847229,0.37847429513931274,0.34153321385383606,0.47656500339508057,0.42873677611351013,0.1540616899728775
train,0,0.8747841715812683,0.7354205846786499,0.5575464069843292,0.6668275743722916,1.1519856452941895,0.6364036649465561,0.13281162455677986
train,0,0.8786050875981649,0.7468233903249105,0.6787814497947693,1.0878436664740245,1.4808661937713623,0.8766609728336334,0.11091677844524384
train,0,0.8047610968351364,0.7843818217515945,0.688924714922905,1.063301496207714,1.3012116104364395,0.9386992678046227,0.10813426971435547
train,0,0.8842529892921448,0.8565249085426331,0.6309499263763427,0.9611799061298371,1.1814983248710633,0.8522616326808929,0.09974236488342285
train,0,0.8462168872356415,0.8150150378545126,0.6075858175754547,0.8982333689928055,1.0273397515217464,0.8291349063316981,0.09572356070081393
train,0,0.8019356983048576,0.8350263919149127,0.6516449536596026,0.9388601567064013,1.1085837185382843,0.8528071599347251,0.09406188130378723
train,0,0.776140108704567,0.8424242809414864,0.6534509733319283,0.9192871563136578,1.0685839168727398,0.8477493636310101,0.09532360546290874
train,0,0.7665058837996589,0.8533415264553494,0.6533386773533292,0.9344350198904673,1.019703788889779,0.8461847868230608,0.09201158748732673
train,0,0.7729503393173218,0.8612067639827728,0.6882877051830292,1.015360590815544,1.0625515013933182,0.8638761788606644,0.10077360570430756
train,0,1.3389123678207397,0.8712875247001648,0.5505925416946411,0.6508276462554932,0.10930682718753815,0.6572058796882629,0.05396811664104462
train,0,1.1975129842758179,0.8935129344463348,0.5291833579540253,0.8629502654075623,0.23678956180810928,0.7354360818862915,0.10157964378595352
train,0,1.0586125651995342,0.7959951758384705,0.4486263493696849,0.66190505027771,0.5307742605606715,0.590888241926829,0.11601612468560536
train,0,1.0023548901081085,0.8894678503274918,0.49243248254060745,0.6947162449359894,0.5270125456154346,0.6195323020219803,0.13023658841848373
train,0,0.9926730155944824,0.9081540465354919,0.5199115216732025,0.6787868022918702,0.5239727169275283,0.6479146003723144,0.12463445812463761
train,0,1.0321901241938274,0.8903546035289764,0.5191199630498886,0.897805372873942,0.7328241790334383,0.7167423764864603,0.1382740226884683
train,0,0.9836820108549935,0.8824898174830845,0.5558241052286965,0.889621547290257,0.7098172924348286,0.7196695463997977,0.15045716613531113
train,0,0.977506697177887,0.8514556586742401,0.5824189521372318,0.8957723081111908,0.8432937432080507,0.7548971623182297,0.1445542387664318
train,0,1.0151803758409288,0.8436170948876275,0.5574160516262054,0.9003467294904921,0.8778542031844457,0.7655833032396104,0.14683877593941158
train,0,0.9754979491233826,0.8268266379833221,0.5773149341344833,0.942468273639679,0.9267480984330178,0.7888018608093261,0.1453347235918045
train,0,0.6130523681640625,0.7415395379066467,1.1445163488388062,1.1886500120162964,1.2459992170333862,1.146376132965088,0.04674927517771721
train,0,0.8279774188995361,0.7896491885185242,0.8232589364051819,1.1365101337432861,1.0315801799297333,1.107048749923706,0.056432394310832024
train,0,0.7971127430597941,0.8420059283574423,0.7222376267115275,0.9869895974795023,0.8104344010353088,0.9893767833709717,0.0806989458700021
train,0,0.8332383185625076,0.8499060571193695,0.6952504515647888,1.06560917198658,1.0585214346647263,1.0214327275753021,0.0740671968087554
train,0,0.8830516934394836,0.8346748948097229,0.7401257276535034,1.1955097317695618,1.3809202551841735,1.0651773691177369,0.07124110385775566
train,0,1.001743068297704,0.920027365287145,0.7856156428654989,1.2058198352654774,1.3517492314179738,1.0545093218485515,0.062195947393774986
train,0,0.9846054060118539,0.8998943482126508,0.7678242240633283,1.1684103863579887,1.2726662499564034,1.0132951736450195,0.05642854981124401
train,0,1.0022188797593117,0.9105107933282852,0.7643533870577812,1.1141004115343094,1.2844702303409576,0.9905817210674286,0.05511796870268881
train,0,0.9753677050272623,0.9142120281855265,0.7371709479226006,1.122559322251214,1.2076657281981573,0.9744680921236674,0.05847199778589937
train,0,0.9646419882774353,0.9099828839302063,0.7087356716394424,1.0763881087303162,1.188760870695114,0.9390094459056855,0.0575303440913558
train,0,1.911338448524475,0.9147583842277527,0.40795373916625977,1.4318710565567017,0.488809198141098,0.8977966904640198,0.07552919536828995
val,0,2.675344576438268,1.9464453775435686,1.4463249420126278,2.000769744886687,2.2256049520801753,1.7459540435423453,0.1832955858359734
train,1,0.8019890785217285,0.8070946931838989,0.3710322082042694,0.4912464916706085,1.087753176689148,0.47203466296195984,0.052649203687906265
train,1,0.6639432907104492,0.745591551065445,0.40997670590877533,0.36782224476337433,0.7970399558544159,0.4131890684366226,0.06430905126035213
train,1,0.791736920674642,0.8495406111081442,0.5255811909834543,0.445098211367925,0.7165497342745463,0.5477449794610342,0.07026753450433414
train,1,0.8010831624269485,0.8356232643127441,0.5439097061753273,0.6171637549996376,0.9368508011102676,0.677944116294384,0.08063813578337431
train,1,0.7400543928146363,0.7659402549266815,0.5597391664981842,0.7755767405033112,1.0655773997306823,0.7382859766483307,0.07710966691374779
train,1,0.7669285337130228,0.7877606799205145,0.5601630459229151,0.7920659532149633,0.9169506728649139,0.7287038018306097,0.07895842753350735
train,1,0.7831718495913914,0.7784067009176526,0.6304007300308773,0.8339826507227761,0.9621383036885943,0.7621705489499229,0.07344102699841772
train,1,0.7735389396548271,0.8135042749345303,0.5871209055185318,0.7651663795113564,0.8617137223482132,0.7185703814029694,0.07300106482580304
train,1,0.7566363943947686,0.8022985557715098,0.6040146681997511,0.7832281390825907,0.9660399622387357,0.73020515176985,0.07061601595746146
train,1,0.7782437145709992,0.832785913348198,0.589298814535141,0.7865890443325043,0.946435546875,0.7065817505121231,0.06684411503374577
train,1,0.7297626733779907,0.5970153212547302,0.4790526032447815,0.7381563186645508,0.713964581489563,0.5913712978363037,0.050600022077560425
train,1,0.7543567717075348,0.7295819520950317,0.443291574716568,0.7622337639331818,0.483099028468132,0.6634976267814636,0.07928961515426636
train,1,0.7794772982597351,0.7978688677151998,0.39929188291231793,0.7137443423271179,0.6275564332803091,0.6460069616635641,0.07537815968195598
train,1,0.7497944086790085,0.8018267303705215,0.4701472297310829,0.7769952267408371,0.6795509979128838,0.6586467027664185,0.07291880808770657
train,1,0.8253255486488342,0.8213973999023437,0.5417358934879303,0.807515561580658,0.7509202182292938,0.6907912969589234,0.07709639221429825
train,1,0.9231604437033335,0.8146280745665232,0.5073174039522806,0.9279816448688507,0.7590557485818863,0.6529607127110163,0.08378870288530986
train,1,0.8807802200317383,0.8178194335528782,0.48544083748544964,0.8981153794697353,0.7537608870438167,0.6356397143432072,0.08426847628184728
train,1,0.8565891981124878,0.8149076998233795,0.5119671635329723,0.9211077243089676,0.7745491154491901,0.6866928450763226,0.09053072892129421
train,1,0.8213289115164015,0.7826560007201301,0.5138511690828536,0.9184853103425767,0.7515286505222321,0.6890299088425107,0.09116309301720725
train,1,0.861614853143692,0.7813353657722473,0.5310554355382919,0.9148472249507904,0.8768485218286515,0.7036261349916458,0.09189784526824951
train,1,0.8136594295501709,0.8794781565666199,0.3280438184738159,0.43466150760650635,0.7085256576538086,0.31621408462524414,0.09136742353439331
train,1,1.0263557434082031,0.6968376040458679,0.31767725944519043,0.45754995942115784,0.5881467908620834,0.3982188105583191,0.0848337933421135
train,1,0.8983279863993326,0.6114114920298258,0.32062705357869464,0.5400387644767761,0.8072248995304108,0.4293125371138255,0.0727504442135493
train,1,0.8758879005908966,0.6894499659538269,0.3153799697756767,0.5122449472546577,0.708902083337307,0.4427132159471512,0.07565986923873425
train,1,0.9258167982101441,0.724634873867035,0.35845142006874087,0.5205587089061737,0.7779481828212738,0.4654660940170288,0.09285464435815811
train,1,0.8799281815687815,0.7030951182047526,0.362131267786026,0.5749039202928543,0.7799758364756902,0.4672105312347412,0.08200084076573451
train,1,0.8382863657815116,0.6877944043704441,0.35831267493111746,0.6443033516407013,0.7689357272216252,0.4894039290291922,0.08327674785895008
train,1,0.8313131108880043,0.7120260819792747,0.3892521262168884,0.692186739295721,0.8125536553561687,0.5111521482467651,0.08292485610581934
train,1,0.8266136844952902,0.7612116932868958,0.42452745305167305,0.7108513878451453,0.7708273033301035,0.5205158127678765,0.08796736784279346
train,1,0.8285991013050079,0.7992123782634735,0.3942373149096966,0.6746062487363815,0.7405768007040023,0.48611158430576323,0.10039010662585497
train,1,0.6068430542945862,0.6104486584663391,0.4648461639881134,0.6775248646736145,0.565285325050354,0.4444398880004883,0.0980517715215683
train,1,0.6937439143657684,0.5028833150863647,0.6071627587080002,1.0342835485935211,1.0003820061683655,0.47472187876701355,0.0646473877131939
train,1,0.6458223859469095,0.5631572206815084,0.5218044420083364,1.0559199849764507,1.043867548306783,0.47226696213086444,0.05716187755266825
train,1,0.6726215034723282,0.5598424077033997,0.6138074919581413,1.0911970287561417,1.0922648310661316,0.5552454963326454,0.051293088123202324
train,1,0.6361578226089477,0.6304510593414306,0.5580022215843201,1.0427858233451843,0.9735985696315765,0.5271593689918518,0.06429793089628219
train,1,0.685918778181076,0.6641795436541239,0.5614819824695587,1.0721034308274586,1.1287513921658199,0.5151000022888184,0.05730477161705494
train,1,0.6622317688805717,0.6801600285938808,0.5279985921723502,1.0645218321255274,1.1644854503018516,0.47296413140637533,0.05875069062624659
train,1,0.6659554243087769,0.6917993202805519,0.5094909220933914,1.0645328238606453,1.2029950581490993,0.4528786148875952,0.053685419261455536
train,1,0.6675882339477539,0.726497577296363,0.4897264573309157,1.0726059873898823,1.1918167107635074,0.44852932790915173,0.053242569582329854
train,1,0.6920077562332153,0.7242775797843933,0.48664261400699615,1.0418002665042878,1.1365121394395827,0.43865794092416766,0.05113563314080238
train,1,0.963091254234314,0.731337308883667,0.3031104803085327,0.5318136215209961,0.36749929189682007,0.3757554888725281,0.1105266809463501
train,1,0.7875681817531586,0.8370914459228516,0.31454718112945557,0.5853725671768188,0.3460552394390106,0.35680289566516876,0.0881691724061966
train,1,0.8041288654009501,0.7874143918355306,0.2839048157135646,0.5982699195543925,0.4353763659795125,0.30781110127766925,0.0803940271337827
train,1,0.7418619245290756,0.7683984488248825,0.2840348966419697,0.6928626298904419,0.7016796767711639,0.28016475588083267,0.08411150239408016
train,1,0.7083348393440246,0.7497390389442444,0.31317034661769866,0.813267993927002,0.7626242399215698,0.3110730886459351,0.0994057908654213
train,1,0.6602934797604879,0.7203924357891083,0.33718790858983994,0.8874218066533407,0.7817642390727997,0.32004058361053467,0.10093526914715767
train,1,0.6202630017484937,0.7172897798674447,0.3454691746405193,0.8738978505134583,0.738871659551348,0.33312749011175974,0.11104846319981984
train,1,0.6305763013660908,0.7143272086977959,0.32474623434245586,0.8119616582989693,0.6803541034460068,0.34436633065342903,0.1164057394489646
train,1,0.6347207725048065,0.7246713505850898,0.35266731679439545,0.8472987744543288,0.7409189542134603,0.38102782103750443,0.10955903430779775
train,1,0.6032230377197265,0.7058668494224548,0.363227604329586,0.8732860147953033,0.7662915229797364,0.37988976538181307,0.10551585778594016
train,1,0.5615811347961426,0.757547914981842,0.3565708100795746,1.268357276916504,1.4440184831619263,0.4630783200263977,0.062367089092731476
train,1,0.5971393287181854,0.7267177999019623,0.3206479102373123,1.0057732462882996,1.294746458530426,0.3736082762479782,0.07088914886116982
train,1,0.6926392912864685,0.7417545715967814,0.2838122248649597,0.8685092926025391,1.1786709427833557,0.3045486162106196,0.07113182544708252
train,1,0.6309822127223015,0.7640766501426697,0.32671402394771576,0.9483948349952698,1.0462664514780045,0.3405257426202297,0.06854214891791344
train,1,0.6055370986461639,0.7711555242538453,0.34340667724609375,0.8874986648559571,0.9976151943206787,0.3696191042661667,0.08213823139667512
train,1,0.6994664222002029,0.7583694259325663,0.31325172384579975,0.8072352111339569,0.9417197704315186,0.3306782270471255,0.08733798066775005
train,1,0.6490397112710136,0.7721192496163505,0.30736098544938223,0.7805501478058952,0.9614040681294033,0.3218925105673926,0.0864580688732011
train,1,0.6364094167947769,0.7282638102769852,0.3067309223115444,0.7731170877814293,1.0109266191720963,0.32648628018796444,0.08879548218101263
train,1,0.6535741488138834,0.7087723745240105,0.28681599928273094,0.7264027330610487,0.9389684266514249,0.315832300318612,0.0903409363494979
train,1,0.6457165002822876,0.7100660502910614,0.2919581577181816,0.7136694431304932,0.8961966216564179,0.29675850123167036,0.08670592829585075
train,1,0.9528481364250183,0.801042914390564,1.093652367591858,0.8697299361228943,0.8548479080200195,0.6505062580108643,0.07470391690731049
train,1,0.7723478972911835,0.8710636496543884,0.8045823574066162,1.039410799741745,1.1113195419311523,0.518403097987175,0.08333630859851837
train,1,0.7986173629760742,0.7809848785400391,0.7147745490074158,0.9382507602373759,1.1517484585444133,0.6323319176832835,0.0791667898495992
train,1,0.7935348451137543,0.7611145824193954,0.6802011877298355,0.8981319963932037,1.069603055715561,0.5852845087647438,0.07961444929242134
train,1,0.7497799754142761,0.80413419008255,0.6082191348075867,0.9079517126083374,1.0214566826820373,0.538315224647522,0.07689828276634217
train,1,0.7291258374849955,0.7455398539702097,0.5512983202934265,1.006123701731364,1.0781163076559703,0.46784063056111336,0.07542966182033221
train,1,0.690297509942736,0.7269963792392186,0.5126967557838985,1.0199509859085083,1.014388280255454,0.45702824741601944,0.07004155804003988
train,1,0.6380714885890484,0.6948429308831692,0.4740286935120821,1.0023098438978195,0.9908282235264778,0.433892416767776,0.07901817513629794
train,1,0.6229957838853201,0.6808346344365014,0.46182779636647964,0.9743032786581252,0.9657166335317824,0.4334583804011345,0.08455455427368481
train,1,0.6405822485685349,0.6816341489553451,0.46101531237363813,0.948621642589569,0.91315378844738,0.44034086391329763,0.09113830588757992
train,1,0.8042392730712891,1.1833035945892334,0.21765004098415375,0.10080131143331528,0.038786545395851135,0.09128516912460327,0.08114499598741531
val,1,1.7116288542747498,1.3660666950357456,0.8820439310123523,2.0249221653987965,2.162150500807911,0.9352834011418357,0.18752511714895567
train,2,0.5855436325073242,0.6126235723495483,0.25473982095718384,0.8194798827171326,0.8172916173934937,0.12345001101493835,0.05890067294239998
train,2,0.5777879953384399,0.631642758846283,0.22917834669351578,0.646720364689827,0.707942008972168,0.20724700391292572,0.0701346155256033
train,2,0.49813903371493023,0.6009097496668497,0.20175073047478995,0.5462980469067892,0.794558564821879,0.19512176513671875,0.07615592951575915
train,2,0.4789050221443176,0.5350947678089142,0.1957995519042015,0.6992510706186295,0.9620720148086548,0.17203295417129993,0.06493331585079432
train,2,0.4478639304637909,0.47453099489212036,0.2359670102596283,0.74505695104599,0.9842544794082642,0.20960769206285476,0.05907523557543755
train,2,0.49478621780872345,0.49753474195798236,0.25326088567574817,0.7114488780498505,0.9402690132459005,0.2463725470006466,0.06647815120716889
train,2,0.49828543407576426,0.4928422144481114,0.2688809973852975,0.7149307472365243,0.9316209724971226,0.24885861894914083,0.06761920398899487
train,2,0.5056914649903774,0.49993614852428436,0.25968919321894646,0.6848649047315121,0.8798072710633278,0.2530066007748246,0.06778584094718099
train,2,0.508971330192354,0.5244182480706109,0.24681128561496735,0.6625877949926589,0.8368418878979154,0.25541048331393135,0.07156903586453861
train,2,0.505900776386261,0.5393018186092376,0.2594428226351738,0.6761046230793,0.8185023784637451,0.261282104998827,0.07304644174873828
train,2,0.5170140266418457,0.5056930780410767,0.5233913064002991,1.0168240070343018,0.6219502687454224,0.4870412349700928,0.06426603347063065
train,2,0.4271817207336426,0.4378458261489868,0.4076821804046631,0.7829205989837646,0.5277003198862076,0.4162912219762802,0.05834346264600754
train,2,0.37280351916948956,0.4382941524187724,0.34934669236342114,0.8161963820457458,0.833471824725469,0.33980998893578845,0.0604409525791804
train,2,0.3904101923108101,0.4869152009487152,0.30353765562176704,0.774389237165451,0.7675462439656258,0.31453125551342964,0.0582759128883481
train,2,0.400725394487381,0.5064292192459107,0.28610895574092865,0.8269214391708374,0.8129346311092377,0.31329578459262847,0.06766306087374688
train,2,0.4812791695197423,0.4917756915092468,0.2888219729065895,0.871778666973114,0.7663787653048834,0.34041497359673184,0.07026251840094726
train,2,0.4495679906436375,0.4985113399369376,0.2632722460797855,0.8409204653331211,0.7474548433508191,0.31319492629596163,0.07199842855334282
train,2,0.4516075551509857,0.4932578578591347,0.31429440062493086,0.8356148675084114,0.7094461508095264,0.3531248904764652,0.07390238484367728
train,2,0.44921790891223484,0.47824851671854657,0.2976148732834392,0.8563251296679179,0.7741284800900353,0.33699856367376113,0.07619137192765872
train,2,0.4760960876941681,0.4719844847917557,0.30332512632012365,0.8439622640609741,0.770568135380745,0.3344462767243385,0.07519421093165875
train,2,0.7545620799064636,0.7660022377967834,0.30663275718688965,0.3704233765602112,0.44030648469924927,0.2956143319606781,0.09578739106655121
train,2,0.6601211130619049,0.7493958175182343,0.39554305374622345,0.5899179577827454,0.5778911411762238,0.37415429949760437,0.09367871657013893
train,2,0.5676257113615671,0.6911168297131857,0.3106844276189804,0.562517523765564,0.8243627746899923,0.31378627320130664,0.09658271819353104
train,2,0.6441345140337944,0.6474742591381073,0.33631205931305885,0.5793886631727219,0.774257555603981,0.34571170434355736,0.09723919630050659
train,2,0.6049169778823853,0.6235009789466858,0.29308989495038984,0.597037398815155,0.7016914367675782,0.31471166014671326,0.11161652803421021
train,2,0.635093996922175,0.6360819935798645,0.3081715839604537,0.6250384350617727,0.7301404078801473,0.31555432577927905,0.12114339570204417
train,2,0.6084271371364594,0.6208448154585702,0.3110747795019831,0.7254715391567775,0.802074670791626,0.31672926459993633,0.12276101325239454
train,2,0.5547946505248547,0.5914715752005577,0.2964403433725238,0.7253337800502777,0.8439643979072571,0.29472521133720875,0.1144754784181714
train,2,0.5262623727321625,0.5819100870026482,0.28567278302378124,0.7744803031285604,0.8713448974821303,0.28610262605879044,0.10495185810658667
train,2,0.5029134273529052,0.5717448174953461,0.30014643892645837,0.8135026454925537,0.8418519377708436,0.3026297867298126,0.09944537989795207
train,2,0.7040385007858276,0.6557387709617615,0.22431905567646027,0.4718826711177826,0.3600507974624634,0.3911179006099701,0.09817153960466385
train,2,0.6788662075996399,0.6439207494258881,0.29540199786424637,0.64602230489254,0.6080333888530731,0.3747238218784332,0.10864496231079102
train,2,0.6778619885444641,0.7404078443845113,0.2557727297147115,0.593812515338262,0.6288288831710815,0.31513657172520954,0.10617055992285411
train,2,0.677964374423027,0.7128486186265945,0.22903145477175713,0.6674090102314949,0.6660048812627792,0.2626060303300619,0.09411062858998775
train,2,0.6340095281600953,0.6787869215011597,0.22795699834823607,0.6020597815513611,0.6841121435165405,0.25563100427389146,0.08375105708837509
train,2,0.5601256092389425,0.7073810895284017,0.20482904215653738,0.5596158305803934,0.6725091834863027,0.2361290566623211,0.0805479350189368
train,2,0.5150220159973417,0.6679236888885498,0.20724140959126608,0.5883803963661194,0.7390861085483006,0.2195101050393922,0.09779455938509532
train,2,0.5301812607795,0.6575033962726593,0.2602159772068262,0.5550986640155315,0.73741365224123,0.25986324343830347,0.10413774196058512
train,2,0.519390333029959,0.6343160735236274,0.24722546339035034,0.585145483414332,0.7511720524893867,0.25302088012297946,0.11793640669849184
train,2,0.5143332645297051,0.6191471934318542,0.2720499813556671,0.5902492016553879,0.7572906255722046,0.27955871596932413,0.1147436685860157
train,2,0.7525957822799683,0.4756852686405182,0.4995308518409729,0.9763158559799194,1.2523455619812012,0.3560255169868469,0.08939987421035767
train,2,0.5237840563058853,0.5470114201307297,0.2987297736108303,0.7641163766384125,1.0748916864395142,0.2554996609687805,0.08085343986749649
train,2,0.46438074111938477,0.5005686183770498,0.3630121126770973,0.8219508528709412,1.1599411169687908,0.333548237880071,0.07605314999818802
train,2,0.5965526103973389,0.5245950892567635,0.47578967921435833,0.74249567091465,1.0518610328435898,0.44529882818460464,0.07335996814072132
train,2,0.5694371223449707,0.6007146298885345,0.44858953803777696,0.7211426734924317,1.1058968424797058,0.4129378378391266,0.0687064215540886
train,2,0.5400234361489614,0.6069770703713099,0.3967214984198411,0.6972001989682516,1.02218230565389,0.3941115289926529,0.07331626489758492
train,2,0.5317966554846082,0.590156865971429,0.3525669862117086,0.6644380731242043,0.9297443968909127,0.36002203822135925,0.07282009082181114
train,2,0.5123631842434406,0.5726585909724236,0.3392180008813739,0.6163350827991962,0.8409620206803083,0.33051704429090023,0.06907980376854539
train,2,0.4856048888630337,0.586626927057902,0.3151145378748576,0.6128916972213321,0.840484650598632,0.30530739492840236,0.06945735505885547
train,2,0.4825372874736786,0.5783989727497101,0.29452402219176294,0.5894488036632538,0.803074823319912,0.28630980029702185,0.07113456912338734
train,2,0.41884174942970276,0.30489596724510193,0.5158824920654297,1.602958083152771,0.877896785736084,0.3818242847919464,0.027088996022939682
train,2,0.36420702934265137,0.3418330252170563,0.5072702318429947,1.5019220113754272,1.0861698985099792,0.41373156011104584,0.06745787896215916
train,2,0.3460918466250102,0.36798346042633057,0.47198567787806195,1.2952269514401753,0.9791253209114075,0.39848556121190387,0.08310844128330548
train,2,0.38103339076042175,0.36487071961164474,0.5358413308858871,1.2792053669691086,1.095539465546608,0.46170108020305634,0.07086285389959812
train,2,0.40390138030052186,0.36708496809005736,0.4532282710075378,1.1280924558639527,0.9877610921859741,0.40715145170688627,0.07919212430715561
train,2,0.36938270181417465,0.4417894283930461,0.40328731139500934,1.0491502781709034,0.8860153009494146,0.37551012138525647,0.08547518153985341
train,2,0.3814818965537207,0.42470706360680716,0.41528099349566866,0.9506781016077314,0.8517429786069053,0.4030204713344574,0.08169420808553696
train,2,0.4251360911875963,0.447084903717041,0.3875017426908016,0.9152715653181076,0.8380769677460194,0.37434585206210613,0.08094329759478569
train,2,0.42970671421951717,0.4456397162543403,0.3594737880759769,0.8637329008844163,0.775271518362893,0.3617861022551854,0.08747587932480706
train,2,0.44495800882577896,0.4339999556541443,0.3618704915046692,0.8623086988925934,0.7819965332746506,0.36029148250818255,0.08494861349463463
train,2,0.3665069341659546,0.9875568151473999,0.35491743683815,0.6054749488830566,0.4543997049331665,0.34757351875305176,0.09930048882961273
train,2,0.5421730279922485,0.8664387464523315,0.24333617836236954,0.4713337570428848,0.6299792528152466,0.3308548331260681,0.10847485065460205
train,2,0.42333707213401794,0.7744146784146627,0.21392405033111572,0.49839632709821063,0.5940327246983846,0.2653867304325104,0.11316652595996857
train,2,0.41241759806871414,0.7247238755226135,0.2802549675107002,0.5578507259488106,0.677248015999794,0.30913635343313217,0.11748345196247101
train,2,0.37861546874046326,0.6763028860092163,0.30766294002532957,0.5396610975265503,0.7066607356071473,0.34304882287979127,0.11164873093366623
train,2,0.38063959777355194,0.6557170152664185,0.3594924509525299,0.5922011435031891,0.6355642030636469,0.38309211532274884,0.11051012948155403
