type,epoch,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7
train,0,1.1584147810935974,1.0476946575301034,0.9355291447469166,0.7566718544278827,0.7926634188209262,0.8219228897775922,0.0031830946848328623
train,0,1.056314766407013,1.0311869159340858,0.8724890928715467,0.7256295680999756,0.7019787169992924,0.7886068746447563,0.003451922064414248
train,0,1.0452155272165935,1.0355607999695673,0.8178937584161758,0.7151880529191759,0.632281069126394,0.7563687099350823,0.00373285261189772
train,0,0.9983488082885742,1.0522766888141633,0.8407557860016823,0.7121471285820007,0.6932471312582493,0.774886029958725,0.003927368926815689
train,0,0.7618387937545776,1.5187327861785889,1.8841884136199951,1.2626464366912842,1.235388994216919,1.5833088159561157,0.006969476584345102
train,0,0.7729805707931519,1.301292359828949,1.2635233700275421,0.8425033837556839,0.8514070212841034,1.0951232016086578,0.007807210320606828
train,0,0.9136012395222982,1.2435322999954224,1.0230846206347148,0.7567085127035776,0.5964817603429159,0.8940376440684,0.008058762022604546
train,0,0.887430876493454,1.13314750790596,1.03010793030262,0.7580093517899513,0.7637288868427277,0.9038766473531723,0.008165462291799486
train,0,0.8253611326217651,1.0686570405960083,0.9270645976066589,0.7419250190258027,0.6332968816161155,0.817659068107605,0.008858222421258688
train,0,0.7744825681050619,1.0011331140995026,0.8566453456878662,0.7535669952630997,0.6209899572034677,0.7757427295049032,0.010727975439901153
train,0,0.816592982837132,1.0299523302486964,0.946332539830889,0.7499771245888301,0.7499361027564321,0.8099745001111712,0.01148757544745292
train,0,0.7684291079640388,0.9756435230374336,0.9194203466176987,0.8920155130326748,0.8440327337011695,0.7978255301713943,0.01250487071229145
train,0,0.7428119844860501,0.9323253565364413,0.8987926178508334,0.8923587832185957,0.7717450004484918,0.7505510383182101,0.014086028716216484
train,0,0.8118182778358459,0.9709261596202851,0.8713593006134033,0.9141324549913407,0.7772281356155872,0.7600724101066589,0.014648284716531634
train,0,0.7635090351104736,0.8481616377830505,1.0222387313842773,1.0306111574172974,0.7421289682388306,0.9570004940032959,0.020983008667826653
train,0,0.6927469968795776,0.9670798480510712,1.2275618314743042,1.186130940914154,1.2817533612251282,0.8857748210430145,0.02446686662733555
train,0,0.5956133604049683,0.7683725953102112,0.9972746769587199,0.9358068704605103,1.2144428491592407,0.7181141575177511,0.022751600792010624
train,0,0.5782832056283951,0.7841193526983261,0.9445583373308182,1.1644090712070465,1.2216890454292297,0.7087586373090744,0.026786760427057743
train,0,0.5865672826766968,0.7949184894561767,0.9292009592056274,1.0362514138221741,1.1600534200668335,0.7058875441551209,0.02930685430765152
train,0,0.5301047662893931,0.7675528824329376,0.8139994020263354,0.9012006024519602,0.9902163421114286,0.6217332581679026,0.027945499556759994
train,0,0.5581721578325544,0.7666260429791042,0.7494106697184699,0.8737723401614598,0.940061269061906,0.5954351510320391,0.02791434632880347
train,0,0.5500999242067337,0.744580052793026,0.7616676297038794,0.8743242099881172,0.8437230102717876,0.5880507826805115,0.026918253861367702
train,0,0.6029983361562093,0.7930335667398241,0.8247065858708488,0.9015764991442362,1.04578016532792,0.6083237926165262,0.026464498705334134
train,0,0.6126017332077026,0.8073004484176636,0.8842715546488762,0.9795663893222809,1.1441287845373154,0.6236232399940491,0.027088385447859763
train,0,0.5107672810554504,0.6584017276763916,0.5463182926177979,0.30120354890823364,1.190098762512207,0.34621599316596985,0.03102242574095726
train,0,0.6442330479621887,0.8568181991577148,0.5979258716106415,0.6133402287960052,0.6968591511249542,0.44746993482112885,0.031787944957613945
train,0,0.6830928325653076,0.8808861374855042,0.7179317474365234,0.7834516167640686,1.1034019589424133,0.5628057420253754,0.035957535107930504
train,0,0.6630830466747284,0.8592424988746643,0.6910214871168137,0.858921691775322,0.8507015239447355,0.538539819419384,0.03390138689428568
train,0,0.7278876066207886,0.871722412109375,0.6136930108070373,0.8110071539878845,0.8394583448767662,0.4900770246982574,0.03287714198231697
train,0,0.6983933846155802,0.8390229344367981,0.6032541294892629,0.9236523807048798,0.7863807367781798,0.556210512916247,0.034347232431173325
train,0,0.7469034535544259,0.8725329126630511,0.7114160316331046,0.9294903363500323,0.9114168105380875,0.550246285540717,0.03740413167646953
train,0,0.7290173470973969,0.8533968776464462,0.7269314974546432,0.9733715876936913,0.8986166780814528,0.5425211116671562,0.04097605124115944
train,0,0.7020146780543857,0.8105767104360793,0.6805695825152926,0.9049469762378268,0.8584664786855379,0.5260379347536299,0.03929849362207784
train,0,0.7347841680049896,0.8216536104679107,0.7088379740715027,0.8875080049037933,0.9868413798511029,0.5226980030536652,0.0420703774318099
train,0,0.806951105594635,0.9188185930252075,0.9205883145332336,0.9436554908752441,0.6298568248748779,0.37659192085266113,0.04468197375535965
train,0,0.7553184032440186,0.8053259253501892,0.922593504190445,0.9289457499980927,0.646003007888794,0.30887798219919205,0.05296200327575207
train,0,0.8490907351175944,0.8457131783167521,0.9570901195208231,0.9438836574554443,0.6570533315340678,0.4639875342448552,0.059356894344091415
train,0,0.7760116904973984,0.8392515778541565,1.0131679028272629,0.8844549655914307,0.8884154111146927,0.45934318378567696,0.05817741435021162
train,0,0.8718847393989563,0.9217958211898803,1.1050034880638122,1.0283126354217529,0.834057891368866,0.5447019606828689,0.057418763637542725
train,0,0.8013986299435297,0.8959536254405975,1.038315882285436,1.0544225573539734,0.8119902114073435,0.503161701063315,0.05722246381143729
train,0,0.7538667576653617,0.8581986001559666,0.9775491441999163,1.0748635360172816,0.8204803381647382,0.47993325548512594,0.05514126803193774
train,0,0.7547124475240707,0.8601025268435478,0.9472072049975395,1.0732571184635162,0.7364414427429438,0.47083900310099125,0.05072700744494796
train,0,0.8015160428153144,0.9020917084481981,0.9638305173979865,1.0238708125220404,0.8332143177588781,0.46560854216416675,0.05445242548982302
train,0,0.8089548647403717,0.905030244588852,0.9557495594024659,1.0242724299430848,0.7756076321005821,0.4479221895337105,0.05708586312830448
train,0,0.2253628671169281,0.7166627645492554,1.3168658018112183,0.795526385307312,1.0336073637008667,0.40708601474761963,0.07715416699647903
train,0,0.6128036826848984,0.745256781578064,0.6997052803635597,0.5032713264226913,0.5517348870635033,0.37342578172683716,0.053678782656788826
train,0,0.5660260220368704,0.6864731510480245,0.8229089428981146,0.7968339820702871,0.920207237203916,0.40385329723358154,0.06403335308035214
train,0,0.5251133590936661,0.6477462649345398,0.7704073674976826,0.8114971145987511,0.9234503470361233,0.36818043887615204,0.06264783162623644
train,0,0.49965373873710633,0.6363669991493225,0.8698524862527848,0.8427737891674042,0.8111464887857437,0.35279216766357424,0.06588086858391762
train,0,0.50086476902167,0.6274530192216238,0.8689725026488304,0.8647411713997523,0.7749900246659914,0.3585442105929057,0.06867262286444505
train,0,0.5546198274408068,0.655990447316851,0.9827001286404473,0.9232741636889321,0.9258726856538227,0.3749026485851833,0.0732215414089816
train,0,0.6023637540638447,0.6520107910037041,0.9538144487887621,0.9750407971441746,0.9085667002946138,0.3871512822806835,0.06901527382433414
train,0,0.546002263824145,0.6447789271672567,0.975851285788748,0.9932108355893029,0.9953478061490588,0.36111178663041854,0.07502579523457421
train,0,0.5119776159524918,0.6439298033714295,0.982716228067875,1.0157643467187882,1.0279109969735145,0.3872163534164429,0.07955359816551208
train,0,0.21138668060302734,0.7961695194244385,0.4094173312187195,0.9645599126815796,1.3709566593170166,0.25940877199172974,0.06762757897377014
train,0,0.3308137208223343,0.7243022322654724,0.752504974603653,1.0294370651245117,1.0388207137584686,0.20489060133695602,0.10730523616075516
train,0,0.32006404797236127,0.7022702495257059,0.98360143105189,1.2665942907333374,1.6521020531654358,0.18216385940710703,0.11881446838378906
train,0,0.374787300825119,0.6307962238788605,0.7458447478711605,1.039443388581276,1.2538774814456701,0.15880800783634186,0.09332440979778767
train,0,0.33927476704120635,0.6076510667800903,0.7597546309232712,1.1216811299324037,1.3096476003527642,0.17150947749614714,0.0982591226696968
train,0,0.36870677520831424,0.6071995894114176,0.7052610193689665,1.06843567887942,1.2067177332937717,0.16967221349477768,0.09227862271169822
train,0,0.41379804483481814,0.639289140701294,0.7511641361883709,1.0341462663241796,1.2118078161563193,0.17813844127314432,0.09022305320416178
train,0,0.43584984727203846,0.6250644698739052,0.7375546675175428,1.0429362282156944,1.1735380766913295,0.1644994020462036,0.08980398019775748
train,0,0.42804978125625187,0.6204768617947897,0.7476815498537488,1.0418066647317674,1.1438025393419795,0.2334174778726366,0.0947986820505725
train,0,0.46125565022230147,0.6166402697563171,0.7409769639372825,1.0177701771259309,1.1496829651296139,0.21775837540626525,0.09397182948887348
train,0,0.24964639544487,0.44267863035202026,0.46280840039253235,1.2491493225097656,1.6937731504440308,0.0985460951924324,0.13354118168354034
train,0,0.3676936477422714,0.4096751809120178,0.4432439059019089,1.2659616470336914,1.347488522529602,0.07332444563508034,0.1257370412349701
train,0,0.4114172061284383,0.46126270294189453,0.36084870000680286,1.0756263732910156,1.1210315624872844,0.06230011830727259,0.10291668772697449
train,0,0.37677744776010513,0.4742151200771332,0.5331118665635586,1.3794020414352417,0.9913620352745056,0.08168148435652256,0.11164255440235138
train,0,0.46967423558235166,0.5037679195404052,0.6472470730543136,1.356829786300659,1.0576821565628052,0.17076741009950638,0.11441951394081115
train,0,0.5685840100049973,0.5757464269797007,0.6388000622391701,1.2570708990097046,1.0389191607634227,0.16812797511617342,0.10977524270613988
train,0,0.5666235983371735,0.5593639739922115,0.6256119417292731,1.2386093650545393,0.9590911950383868,0.1554065602166312,0.10700341420514244
train,0,0.5893593467772007,0.5617014728486538,0.569874569773674,1.11750166118145,0.8883193545043468,0.2075238600373268,0.10063338093459606
train,0,0.6275429427623749,0.5682497653696272,0.5355823735396067,1.023074232869678,0.8107545773188273,0.3903534875975715,0.09727301117446688
val,0,6.281313851475716,5.607077315449715,6.793594386428595,12.98134233057499,10.826491445302963,2.2704638931900263,0.8562900219112635
train,1,1.5662422180175781,1.0481082201004028,0.5213424563407898,1.316274881362915,1.0857633352279663,0.1706453263759613,0.060207583010196686
train,1,1.0047240406274796,0.6901955306529999,0.6786599457263947,1.09702667593956,0.9038505852222443,0.10944136045873165,0.07035451382398605
train,1,0.7185112982988358,0.5916707118352255,0.5805770258108774,0.896220475435257,0.6590497841437658,0.1413133181631565,0.05285966210067272
train,1,0.634656447917223,0.5078588277101517,0.4960082247853279,0.9125835373997688,0.7156214825809002,0.1233917037025094,0.0495216422714293
train,1,0.665529265999794,0.5251119494438171,0.5131028592586517,0.8926821410655975,0.906563577055931,0.11840932294726372,0.052005520835518834
train,1,0.6028347536921501,0.5112578521172205,0.510042816400528,0.9223711242278417,0.8063269332051277,0.13942421910663447,0.053441823460161686
train,1,0.544964041028704,0.4837298222950527,0.5168072240693229,0.9160304963588715,0.7839737087488174,0.15003500399844988,0.05275595374405384
train,1,0.5865817964076996,0.5005260929465294,0.4891612157225609,0.8697427920997143,0.8323799800127745,0.16725843911990523,0.05078478925861418
train,1,0.5747736295064291,0.4829456905523936,0.4935685263739692,0.9973629150125716,0.8471958024634255,0.16211027693417338,0.05278868662814299
train,1,0.5446096450090409,0.45660410076379776,0.5268981516361236,1.0159383505582809,0.8610549375414849,0.19457149915397168,0.05242935996502638
train,1,0.30602386593818665,0.40530863404273987,0.63996821641922,0.8161319494247437,2.069880247116089,0.2639203667640686,0.048254743218421936
train,1,0.20782071724534035,0.3355579674243927,0.44025783985853195,0.8281005024909973,1.384140521287918,0.2228347510099411,0.04006018489599228
train,1,0.39401891082525253,0.450097918510437,0.4705938845872879,0.7902416189511617,1.0416424473126729,0.44183793663978577,0.0431022010743618
train,1,0.5122068244963884,0.496661514043808,0.443958792835474,0.8440120667219162,1.0176517814397812,0.3634725734591484,0.04204185027629137
train,1,0.4435287192463875,0.48952271938323977,0.48716972172260287,0.9110902428627015,1.065019142627716,0.3198170900344849,0.043836212158203124
train,1,0.5105251334607601,0.5340831379095713,0.4396064629157384,0.8362466444571813,0.9240163291494051,0.28345073014497757,0.03985430486500263
train,1,0.5138817142163005,0.5227852548871722,0.40844625660351347,0.792559048959187,0.8132304017032895,0.2715573949473245,0.03627464813845498
train,1,0.537930172868073,0.5386314913630486,0.3722334075719118,0.7742607928812504,0.8053106870502234,0.25099856313318014,0.03446495393291116
train,1,0.5294381123450067,0.5114990671475729,0.37486561636130017,0.8430353038840823,0.8292093856467141,0.23026014202170902,0.034398419989479914
train,1,0.5376120932400227,0.5151130795478821,0.40150975435972214,0.8582554787397385,0.9063696190714836,0.22148595601320267,0.03532974943518639
train,1,0.6125922203063965,0.4816180467605591,0.18832693994045258,0.5308921337127686,0.45484617352485657,0.11067746579647064,0.028496500104665756
train,1,0.46865764260292053,0.3688710033893585,0.411140613257885,1.177049696445465,0.7958720475435257,0.2300977036356926,0.042257387191057205
train,1,0.3821078638235728,0.3186929225921631,0.41250376403331757,1.0482017199198406,0.6770176490147909,0.18614831318457922,0.04024696474274
train,1,0.35481854528188705,0.3174469470977783,0.4682547189295292,1.041019320487976,0.8505178689956665,0.18103974126279354,0.03747575497254729
train,1,0.37733981013298035,0.34917783737182617,0.42819258868694304,1.0047971487045289,0.8463341951370239,0.22790729850530625,0.03457777723670006
train,1,0.3973370889822642,0.3365381360054016,0.42566831161578494,0.8925816814104716,0.8637299140294393,0.2718038447201252,0.03153420860568682
train,1,0.36835447379520964,0.3594324163028172,0.4003035766737802,0.8888162289346967,0.7537825437528747,0.2599399249468531,0.02992711908050946
train,1,0.41189535707235336,0.3923744782805443,0.3889191970229149,0.8704293146729469,0.7632193779572845,0.23993080016225576,0.028216321021318436
train,1,0.3969550099637773,0.3735203958219952,0.39914218584696454,0.9036375880241394,0.7875075795584254,0.222716329826249,0.02769796446793609
train,1,0.4047544628381729,0.3841050431132317,0.3776377812027931,0.9286479532718659,0.7816817037761211,0.20579972192645074,0.02746784519404173
train,1,1.147508144378662,0.7711944580078125,0.38254228234291077,1.0123037099838257,1.0736454725265503,0.06798173487186432,0.018669914454221725
train,1,1.125268816947937,0.7691607475280762,0.20809459686279297,0.6361075043678284,0.5709246024489403,0.07998664677143097,0.016798834782093763
train,1,0.8916727105776469,0.6616903046766917,0.22996236880620322,0.5931949615478516,0.46436305344104767,0.08539337168137233,0.015461664336423079
train,1,0.7984112650156021,0.574157789349556,0.29991747438907623,0.738880455493927,0.5835833512246609,0.12913250364363194,0.015157550107687712
train,1,0.7339761435985566,0.563608193397522,0.37464553117752075,0.8523233652114868,0.9165336102247238,0.19822166115045547,0.015646939724683763
train,1,0.7476991961399714,0.5412594626347224,0.34720756858587265,0.9148801962534586,0.9937071378032366,0.17619530856609344,0.015917339362204075
train,1,0.7888078647000449,0.5707880471433912,0.33144432093415943,0.8500330533300128,0.943151097212519,0.18681037851742335,0.015239422342606954
train,1,0.7577436156570911,0.5626033432781696,0.303779736161232,0.7981134727597237,0.9007653724402189,0.18817010521888733,0.014991037081927061
train,1,0.7451930675241683,0.5579763684007857,0.31565163864029777,0.8876168794102139,0.9370498905579249,0.19002195530467564,0.015861725641621485
train,1,0.7767646163702011,0.5688756376504898,0.2979906499385834,0.8481624752283097,0.8956359550356865,0.20086326003074645,0.015861516818404198
train,1,0.5899729132652283,0.34666305780410767,0.2951543927192688,1.150161623954773,0.6930295825004578,0.11663585901260376,0.015379270538687706
train,1,0.3615248575806618,0.27005549520254135,0.2513563334941864,0.9213249087333679,0.7130827903747559,0.09454568102955818,0.0147499805316329
train,1,0.5079125612974167,0.36338744064172107,0.23932650685310364,0.8548799951871237,0.5917144517103831,0.15195040156443915,0.014438619837164879
train,1,0.4851935915648937,0.35248425230383873,0.23881573602557182,0.9375331848859787,0.6339933350682259,0.1455057244747877,0.015550152398645878
train,1,0.5130109041929245,0.35818072855472566,0.3121891587972641,1.025965440273285,0.8723720848560333,0.16591290086507798,0.014939362555742264
train,1,0.5081448927521706,0.3640264744559924,0.2896004145344098,0.9418169061342875,0.9138357688983282,0.1503128968179226,0.014763346873223782
train,1,0.501983819263322,0.366545815552984,0.2691102134329932,0.9162199667521885,0.8378316589764186,0.14227212646177836,0.016097803999270712
train,1,0.5125701557844877,0.35922824777662754,0.2513156086206436,0.9006405770778656,0.868480421602726,0.1322871344164014,0.015911521622911096
train,1,0.4982982062631183,0.3609095795287026,0.23349443905883366,0.8747210701306661,0.8074254989624023,0.13612183349000084,0.016553835943341255
train,1,0.5027079746127129,0.353238482773304,0.2377717211842537,0.9494430243968963,0.8998488903045654,0.14840428605675698,0.016450874134898187
train,1,0.848628580570221,0.4654111862182617,0.15775009989738464,0.8189847469329834,0.871895968914032,0.19854211807250977,0.014888773672282696
train,1,0.5311969146132469,0.34515053033828735,0.1609610766172409,0.748652845621109,0.609910398721695,0.14839866384863853,0.014974911697208881
train,1,0.5900825013717016,0.4479978084564209,0.12282108515501022,0.730429450670878,0.46751534938812256,0.1268641029795011,0.019755546003580093
train,1,0.6795091889798641,0.5056855082511902,0.14616518653929234,0.8780744075775146,0.5546650439500809,0.15103904344141483,0.022746475413441658
train,1,0.6603060573339462,0.4819628715515137,0.19140346199274064,0.8199347257614136,0.6000130534172058,0.1737496569752693,0.021207352355122566
train,1,0.6105448429783186,0.4704815745353699,0.18806575859586397,0.8337531089782715,0.5905098815759023,0.16980162635445595,0.02120499188701312
train,1,0.5770169943571091,0.4454371290547507,0.17323198275906698,0.7892024091311863,0.5522303538663047,0.1620005060519491,0.02141475916973182
train,1,0.6292146686464548,0.45822736993432045,0.24517748318612576,0.7916504666209221,0.5248162038624287,0.2616074113175273,0.020177171798422933
train,1,0.6854770398802228,0.503127697441313,0.23387543029255337,0.840931064552731,0.5302223198943667,0.2522080714503924,0.019871582173638873
train,1,0.6309391856193542,0.4912247329950333,0.2567266196012497,0.814628404378891,0.5496597617864609,0.30392322316765785,0.019014105759561063
train,1,0.6386843919754028,0.5339122414588928,0.1579897403717041,0.43026986718177795,0.3438071310520172,0.13548414409160614,0.016987640410661697
train,1,0.5243676602840424,0.45779120922088623,0.2563003897666931,0.7953062802553177,0.6804378181695938,0.14349808543920517,0.019869711250066757
train,1,0.5595701138178507,0.4648287892341614,0.20529016107320786,0.9848928153514862,0.7553597390651703,0.12092676510413487,0.01791126560419798
train,1,0.4908435568213463,0.3932613432407379,0.17804259806871414,0.9773531928658485,0.8181060329079628,0.10826125182211399,0.019548513228073716
train,1,0.5246638834476471,0.40683717131614683,0.16441102474927902,0.8470245897769928,0.6880195617675782,0.10915311127901077,0.01863252017647028
train,1,0.5243362337350845,0.40851064026355743,0.20047452424963316,0.876528188586235,0.7196124295393626,0.16077649220824242,0.017214737366884947
train,1,0.47339828099523273,0.3914291688374111,0.1831538485629218,0.9015940300055912,0.7576705387660435,0.1452427820435592,0.01653371285647154
train,1,0.4376827832311392,0.3906627595424652,0.19035986438393593,0.8334647715091705,0.7034321688115597,0.15257272077724338,0.016489705885760486
train,1,0.43563907510704464,0.3895745277404785,0.18730766740110186,0.8586322334077623,0.71224687827958,0.14632178387708134,0.015777779846555658
train,1,0.46499897688627245,0.405465292930603,0.17214905247092246,0.8517852604389191,0.6975382417440414,0.13846560530364513,0.015823069866746663
train,1,0.3193359076976776,0.38338804244995117,0.12768863141536713,0.35966557264328003,0.2641686201095581,0.11667385697364807,0.017306439578533173
train,1,0.35251130163669586,0.39348313212394714,0.08400457352399826,0.4981520473957062,0.2302423045039177,0.10668285936117172,0.016693685203790665
train,1,0.41423389315605164,0.35803231596946716,0.16064466536045074,0.7838268081347147,0.6012576371431351,0.21041089793046316,0.015414669488867124
train,1,0.5216302201151848,0.38046038895845413,0.1828097403049469,0.9382986575365067,0.9002506695687771,0.20012714341282845,0.015365443890914321
train,1,0.44428095817565916,0.34314670860767366,0.16362013369798661,0.891811203956604,0.8421141117811203,0.17156666442751883,0.01568447779864073
train,1,0.442035973072052,0.32155608137448627,0.19454569245378175,0.9137448668479919,0.9913541053732237,0.15735449207325777,0.015278111677616835
train,1,0.49166005849838257,0.3507498162133353,0.1737716905772686,0.8826071875435966,0.9766968467405864,0.14733913806932314,0.015631794530366148
train,1,0.4799322485923767,0.3485306091606617,0.16822014609351754,0.9195470958948135,0.9783038999885321,0.14631333062425256,0.014861484174616635
train,1,0.45043562683794236,0.34369155433442855,0.15935859125521448,0.9057223796844482,0.9646007203393512,0.14431638394792876,0.015020579824017154
train,1,0.46580876857042314,0.34801460802555084,0.15575592778623104,0.896014267206192,0.9553436264395714,0.1480592254549265,0.01499178996309638
train,1,0.2211664617061615,0.17035700380802155,0.08009310811758041,0.29099878668785095,0.19718444347381592,0.1120796948671341,0.014019018970429897
train,1,0.5494619160890579,0.3513355031609535,0.12313129380345345,0.6016443222761154,0.47494903206825256,0.13003087788820267,0.012774495407938957
train,1,0.5446606775124868,0.3287090410788854,0.2725171570976575,0.6935668687025706,0.5429590741793314,0.35765888790289563,0.014574756224950155
train,1,0.5114913061261177,0.31039323285222054,0.3448313120752573,0.8402718529105186,0.8443703800439835,0.38544079288840294,0.017651456408202648
train,1,0.4879354894161224,0.30655416548252107,0.2988305166363716,0.7741173684597016,0.7063859641551972,0.341001495718956,0.017422132194042206
train,1,0.5481983671585718,0.3582518125573794,0.32068635150790215,0.7493773351113001,0.769655262430509,0.36344917366902035,0.017245893677075703
train,1,0.49565612631184713,0.3209574392863682,0.29469207248517443,0.7644375605242593,0.7998431622982025,0.31942550944430487,0.01671453964497362
train,1,0.5849834624677896,0.3587728887796402,0.30498384591192007,0.83938804641366,0.8341634459793568,0.3315984709188342,0.01560670044273138
train,1,0.5440990577141444,0.3564494616455502,0.33352600120835835,0.8818926182058122,0.8328149616718292,0.3680957183241844,0.015844922098848555
train,1,0.5414754077792168,0.3598487555980682,0.30756289064884185,0.8861383646726608,0.837788924574852,0.3429208405315876,0.015299663133919238
train,1,0.1541076898574829,0.3768154978752136,0.15215128660202026,0.7461335062980652,0.3168100416660309,0.12488064914941788,0.01656341180205345
train,1,0.3043347895145416,0.34740251302719116,0.149070106446743,0.7421159148216248,0.5041484087705612,0.1409040428698063,0.013141638599336147
train,1,0.2436481018861135,0.34016035000483197,0.13536045203606287,0.6415152351061503,0.5089138050874075,0.11934619893630345,0.01287692009160916
train,1,0.2266056314110756,0.342354379594326,0.1634166594594717,0.6823037713766098,0.631390206515789,0.1255288664251566,0.012719209538772702
train,1,0.26609171032905576,0.347820645570755,0.25767767876386644,0.6528985738754273,0.6279736220836639,0.2510110452771187,0.012852741032838821
train,1,0.3366549064715703,0.36076895395914715,0.24496697758634886,0.7985902031262716,0.801761065920194,0.21930642860631147,0.012070524971932173
train,1,0.4104755222797394,0.3758378539766584,0.2573401321257864,0.7743691205978394,0.8024238049983978,0.24671097259436334,0.011990010871418886
train,1,0.4897358678281307,0.4329734295606613,0.2342279627919197,0.7880523726344109,0.7786607183516026,0.22919263364747167,0.011735690291970968
train,1,0.4389766901731491,0.4090282205078337,0.22579635348584917,0.770753800868988,0.7634687655501895,0.21212143161230618,0.011911768673194779
val,1,5.706482850015163,4.3800023309886456,1.6666638422757387,12.227215960621834,10.721301067620516,1.7004207037389278,0.16299228090792894
train,2,0.5310927033424377,0.4178849756717682,0.05621244013309479,0.6725409626960754,0.3934417963027954,0.1275073140859604,0.029891647398471832
train,2,0.3369268700480461,0.30243730545043945,0.0862249843776226,0.8076355159282684,0.4194915443658829,0.09091458469629288,0.03257778100669384
train,2,0.257766713698705,0.2716779410839081,0.07839140792687734,0.7917428811391195,0.38824551304181415,0.09811731179555257,0.02467705588787794
train,2,0.4263663664460182,0.3530884012579918,0.09148324653506279,0.8474011719226837,0.4656284675002098,0.09468624368309975,0.02091810991987586
train,2,0.3924283802509308,0.31178038120269774,0.14880519807338716,0.8475944638252259,0.5028065621852875,0.14999911487102507,0.019975558295845984
train,2,0.3838549554347992,0.29598239064216614,0.14394273112217584,0.8335172335306803,0.6395450582106909,0.14045527577400208,0.018649983685463667
train,2,0.4264349341392517,0.3099232997213091,0.14100443997553416,0.8096672296524048,0.6825839493955884,0.13579529098102025,0.017752325428383692
train,2,0.46742935478687286,0.31578918546438217,0.13034911593422294,0.8755034059286118,0.7360435761511326,0.13910170085728168,0.016755386372096837
train,2,0.4709661735428704,0.31691362460454303,0.12623780427707565,0.8327931298149956,0.6624869497285949,0.1361126121547487,0.017262989344696205
train,2,0.513905817270279,0.3355322301387787,0.13065711669623853,0.8546249389648437,0.6547651879489422,0.14016807228326797,0.01730918129906058
